지점,지점명,일시,평균기온,최저기온,최고기온,평균최저기온,평균최고기온,평균 해면기압,합계 강수량,일 최다 강수량,평균 상대습도,합계 일조시간,일조율,합계 일사량,평균 풍속,최다 풍향,합계 소형 증발량,합계 대형 증발량
100,대관령,2022,7.6,-21.8,30.3,2.2,13.2,1017.1,1361.2,101.9,70.8,2500.5,57.37,5582.71,3.1,270,1345.9,941.4
100,대관령,2023,8.5,-25.2,31.8,3.2,14,1017.1,1291.8,101.1,73.7,2186.6,50.24,5544.15,3,270,1342.6,939.8
101,춘천,1966,10.3,-19.4,34,5.4,15.9,1015.5,1932,177.9,72.3,1081.3,42.28,,1.9,230,1027.1,
101,춘천,1967,10.4,-25,34.4,5.1,16.4,1016.6,1194,135.2,70.6,2215,49.95,,1.6,230,1030.9,
101,춘천,1968,10.5,-20,34.6,5.3,16.8,1016.2,1155.6,98.2,66.8,2234.7,50.26,,1.7,180,1211,
101,춘천,1969,9.9,-27.9,32.4,4.9,15.4,1016.6,1354.9,115.4,69.9,1913.9,43.28,,1.8,200,946.9,
101,춘천,1970,10.2,-21.8,35,4.9,16.1,1017,1664.6,164.3,73.3,2003.3,49.28,,1.6,230,1046.7,
101,춘천,1971,10.4,-23.4,34.4,5.2,16.3,1016.5,1256.3,96,75.4,2126.2,47.94,,1.4,180,1058.7,
101,춘천,1972,10.7,-15.8,36.6,5.7,16.3,1016.2,1551.6,174.2,74.9,2061.8,46.37,,2,320,1079,
101,춘천,1973,11,-17.9,35.4,6.1,16.9,1016.4,984.8,53.5,70.5,2256.4,50.87,4393.04,2,360,1102.7,580.9
101,춘천,1974,9.9,-21.5,34.6,4.8,16,1016.2,1102.7,120.7,68.1,2229.7,50.27,4621.37,1.8,230,1013.9,592.3
101,춘천,1975,11.3,-16.7,34,6.4,17.2,1016.1,1300.5,111.6,70.6,2016.4,45.46,4504.97,1.7,340,1012.1,576.3
101,춘천,1976,10.4,-19.9,34,5.3,16.1,1016.3,1071.9,152.9,71.2,2162,48.62,4325.15,1.9,340,1105.3,647.4
101,춘천,1977,11,-20.5,35.5,5.8,17.2,1016.9,936.9,94,71.9,2310.3,52.09,2614.67,1.7,230,1199,617.9
101,춘천,1978,11.1,-17.5,36.5,6.1,17.2,1016.2,1347.8,146,76.8,2253,50.8,1485.88,1.4,230,1120.1,602.8
101,춘천,1979,11.2,-20,34.5,6.2,17.2,1016,1384.1,104.7,74.8,2310.7,52.1,3205.48,1.5,230,1075.8,585.6
101,춘천,1980,9.8,-20.5,33.2,4.4,16.1,1016.3,1037.5,88.6,71.7,2308.2,51.91,3611,1.5,230,1091.3,581.9
101,춘천,1981,9.8,-23.8,35.3,4.5,16.4,1016,1630.8,142.1,73.2,2180.7,49.17,3597.84,1.4,230,1078.5,581.7
101,춘천,1982,11,-17.8,35.5,5.6,17.8,1016.1,927.6,67.6,72.3,2343.7,52.85,4878.56,1.4,360,1157.3,593.8
101,춘천,1983,11.1,-17,35.5,5.9,17.1,1016.1,1153.7,108.1,73.4,2306.1,51.81,4807.35,1.5,360,1065.3,544.2
101,춘천,1984,10.5,-23.2,35,5.1,16.7,1016.5,1342.2,260,71.1,2401.6,53.84,4895.12,1.3,180,1084.1,591.5
101,춘천,1985,10.8,-22.6,36,5.8,16.6,1016.4,1191.5,82,70.2,2166.6,48.67,4400.61,1.3,230,1033.4,552.5
101,춘천,1986,10.3,-25.6,34.3,5.1,16.4,1016.3,1021.6,71,69.8,2297.3,51.61,4105.21,1.3,180,977.3,548.1
101,춘천,1987,10.9,-20.2,33.5,5.7,17,1016.5,1513.2,134,67.3,2290.1,51.45,3157.36,1.5,200,1163.4,575.4
101,춘천,1988,10.6,-18.6,36.3,5.1,17.1,1016,1064.1,215.1,67.4,2346.6,52.61,4712.46,1.6,50,1174.4,671.4
101,춘천,1989,11.6,-15.3,35.1,6.5,17.7,1016.3,1219.2,108,71.8,2124.3,47.72,4351.87,1.5,340,1119.1,646.4
101,춘천,1990,11.4,-21.4,35.6,6.9,17,1016.7,2069.2,213,77.1,1764.9,39.65,3526.95,1.5,340,875.2,475.8
101,춘천,1991,10.9,-19.1,34.1,5.6,16.9,1016.3,1298,308.5,69.9,2377.4,53.41,4823.61,1.3,200,1067.4,591.5
101,춘천,1992,11.1,-16,33.4,6.3,16.8,1016.3,1101.5,109.8,73.3,2084.4,46.73,4567.93,1.2,360,926.2,539.3
101,춘천,1993,10.9,-16.8,32.9,5.9,16.7,1016.4,1161,113.4,73.5,2083.2,46.8,4615.36,1.2,230,950.5,535.6
101,춘천,1994,11.7,-17.7,36.5,6.4,18,1016,930.9,57.6,72.3,2245.8,50.45,4618.29,1.1,230,1123.8,612.2
101,춘천,1995,10.3,-16.7,34.1,4.9,16.7,1015.8,1593.1,160.5,72.5,2100.9,47.2,4377.64,1.1,230,999.1,534.1
101,춘천,1996,10.4,-17.5,35.2,5.2,16.7,1016.2,1185.7,141.5,76.4,2077.4,46.58,4684.81,1.2,230,1004.3,509.9
101,춘천,1997,11,-16.8,35.4,5.5,17.4,1016,1175.7,101.5,76.5,2313.1,51.97,4626.45,1.3,230,1029.6,516.5
101,춘천,1998,12.2,-16.6,33,7.2,18.3,1016.1,1707.6,137.8,77,2074.2,46.6,4290.18,1.3,360,1005.6,501.1
101,춘천,1999,11.4,-16.6,36.2,6,17.8,1015.6,1586.9,237.2,75.5,2304.5,51.77,4535.81,1.4,360,1053.6,563.7
101,춘천,2000,11.1,-16.4,36,5.7,17.4,1015.9,1154.9,123.1,68.8,2011.9,45.09,4800.06,1,200,1030.9,548.7
101,춘천,2001,11.1,-24.5,36,5.4,17.8,1016.3,1108,197.6,66.7,2106.5,47.32,4599.59,1.3,340,1111.6,637
101,춘천,2002,11.6,-20.7,35.7,6.2,17.7,1015.8,1177.7,109.9,66.7,2007,45.05,4512.18,1.3,340,1062.7,595.8
101,춘천,2003,11.3,-19.7,33.3,6.4,17.3,1016.6,1865.8,146,71,1849.9,41.53,4534.76,1.2,360,941.8,519.5
101,춘천,2004,11.9,-17.5,36,6.6,18.2,1016.2,1404,142.5,66.8,2086.6,46.75,4956.1,1.3,250,1012.4,498.5
101,춘천,2005,11,-17.4,35.6,5.8,17.2,1015.9,1334.2,119.5,64.2,2099.8,47.14,5111.74,1.4,250,946.4,535.1
101,춘천,2006,11.5,-16.6,35.5,6.7,17.5,1016.1,1659.4,179.5,68.1,1899.5,42.64,4980.74,1.3,340,938.7,523.2
101,춘천,2007,11.7,-13.9,34.8,6.9,17.6,1015.7,1374.9,96,73.8,1817.4,40.8,4726.09,.9,360,883.2,510.8
101,춘천,2008,11.3,-16.2,35.1,6.1,17.3,1016.4,1439.4,204,70.3,2036,45.61,5072.22,1,360,920.3,552.8
101,춘천,2009,11.5,-16.8,34.1,6.2,17.5,1015.8,1446.9,200.5,69.2,2083.9,46.78,5113.72,1.1,360,1010.4,585.8
101,춘천,2010,11,-21.3,33.9,6.2,16.5,1016.3,1581.4,195,70,1844.3,41.4,4772.27,1,340,920.4,557.1
101,춘천,2011,10.7,-22.5,34.2,5.7,16.5,1016.9,2029.3,262.5,69.4,1971.1,44.25,4864.51,1.1,360,997.8,558.3
101,춘천,2012,10.7,-23.1,36.8,5.5,16.5,1016.2,1324.3,92,68.7,2082.2,46.64,5162.29,1.3,360,1220.7,671.3
101,춘천,2013,11.1,-23.1,33.6,6.2,16.7,1016.1,1738.9,140,72.8,2103.5,47.22,4911.82,1.3,360,1115.4,604.6
101,춘천,2014,12.1,-20.1,35.1,7,18,1016.8,674.4,95.8,70.5,2301.5,51.66,4680.81,1.4,360,1161.3,606.4
101,춘천,2015,12.5,-15.7,35.9,7.3,18.4,1016.7,757.8,58.6,69.8,2404.6,53.99,4773.3,1.4,360,1117.4,650
101,춘천,2016,12.4,-20.1,35.7,7.4,18.2,1016.7,1333.8,241.6,70.8,2321.5,52.01,4713.56,1.3,360,1099.4,695.8
101,춘천,2017,11.7,-17.6,36.3,6.4,17.6,1016.7,1217.2,124.3,70.3,2387.3,53.6,4971.68,1.4,360,1255.9,877.5
101,춘천,2018,11.6,-21.6,39.5,6.4,17.6,1017.2,1401.5,170.7,69.2,2480.3,55.68,5056.5,1.5,360,1292.9,904.5
101,춘천,2019,12.3,-14.1,36.3,7.1,18.3,1016.6,923.2,72,68.3,2348.8,52.73,4627.92,1.3,340,1213,849
101,춘천,2020,12.2,-17.2,36.4,7.1,18,1016.6,1550.9,178.7,68.5,2284.5,51.18,4967.08,1.4,340,1262,882.9
101,춘천,2021,12.4,-21.9,36.6,7.3,18.4,1016.7,1045.9,69.7,69.6,2303.4,51.71,5060.94,1.4,340,1279.1,896.6
101,춘천,2022,11.9,-17.1,35.3,6.4,18.1,1016.9,1728.4,166.4,69.6,2386,53.56,5125.98,1.4,340,1260.3,882.5
101,춘천,2023,12.4,-20.1,34.9,7,18.4,1016.4,1389.8,76.8,68.7,2178.6,48.91,5165.49,1.5,320,1356.8,949.8
102,백령도,2000,,-7.4,30.9,,,,38.8,5.6,,833.8,47.76,,,320,563.4,
102,백령도,2001,11,-13.6,32.8,8.4,14.6,1016.2,655.2,92.4,71.9,2224.9,49.97,,4.7,320,1466.1,
102,백령도,2002,10.9,-8.7,33.5,8.2,14.4,1015.9,568.6,88,71.3,2164.9,48.6,,5.4,320,,
102,백령도,2003,10.2,-12.5,29.2,7.6,13.8,1016.7,865.4,67.5,71.3,2034,45.67,,4.9,290,,
102,백령도,2004,11.7,-17.4,32.3,8.9,15.3,1016.5,847.9,86.5,68,2089.6,46.82,,5.3,270,,
102,백령도,2005,10.8,-11.3,31.5,8.2,14.3,1016.2,788.9,83,67.8,2048.3,45.99,,5.4,270,,
102,백령도,2006,11.2,-15.3,32.1,8.4,14.8,1016.6,577.1,94,68.8,2033.4,45.65,,5.2,270,,
102,백령도,2007,11.6,-7.7,30.2,9.2,14.9,1016.2,1213.9,142,69.4,2000.6,44.91,,5,270,,
102,백령도,2008,11.4,-9.1,30.8,9.2,14.3,1016.5,892.7,112,69.9,2110.6,47.28,,4.4,290,,
102,백령도,2009,11.6,-10.1,30.2,9.2,14.6,1015.9,795.6,121.5,69,2190.9,49.19,,4.5,290,,
102,백령도,2010,10.9,-11.1,29.9,8.4,13.8,1016.2,1050.5,96,72.3,1941.4,43.59,,4.5,290,,
102,백령도,2011,10.2,-13.3,28.9,7.9,13.2,1016.9,988.1,83,72.3,1947.7,43.72,,4.3,320,,
102,백령도,2012,10.5,-12.8,31.3,8,13.5,1016.1,892.3,80,70.2,2110.3,47.27,,4.6,290,,
102,백령도,2013,10.6,-12.9,30.3,8.3,13.6,1016,863.5,81.5,71.3,2483.4,55.75,,4.5,290,,
102,백령도,2014,11.6,-7.9,33.2,9.1,14.8,1016.7,391.9,91.5,69.1,2491.9,55.95,,4.2,290,,
102,백령도,2015,11.9,-11.5,30.2,9.4,15.1,1016.5,601.5,142.5,68.7,2490.9,55.92,,4.1,290,,
102,백령도,2016,11.9,-14.2,31.5,9.4,15,1016.5,734,52.7,72.2,2266.4,50.77,,3.8,290,,
102,백령도,2017,11.8,-7.4,31.8,9.3,15,1016.8,335.1,44.2,71.6,2459.2,55.21,,4,290,,
102,백령도,2018,11,-13.7,32.8,8.3,14.1,1016.2,831.1,94.1,74.2,2219,51.29,4026.66,3.9,320,1004.3,703.6
102,백령도,2019,12,-9.3,31.2,9.3,15.3,1015.5,595.4,81.8,75,2386.5,53.58,5643.82,4,340,1365.2,956.6
102,백령도,2020,12.1,-10,30.5,9.7,15,1015.6,1258.4,104.8,76.7,2178.2,48.79,5397.46,4.2,340,1287.5,900.7
102,백령도,2021,12.5,-11.9,31.7,9.7,15.8,1015.3,1119.8,131.6,73.8,2229.3,50.05,5425.09,4,340,1381.4,967.3
102,백령도,2022,11.8,-8.4,32,9.1,14.8,1015.8,1021.1,155.6,72.4,2215.4,49.74,5520.39,4.3,340,1370.9,960.4
102,백령도,2023,12.5,-13,30.7,9.9,15.6,1015.5,938,89.6,75.3,2213.8,49.7,5551.32,4.1,340,1384.7,969.5
104,북강릉,2008,,-11.8,33.7,,,,816.8,165.5,,957.4,53.14,1997.13,,160,447.7,215
104,북강릉,2009,12.5,-11.6,32.9,8.8,16.4,1014.8,1209.5,136,61.4,2215,49.72,5065.24,2.2,160,1424.5,698.5
104,북강릉,2010,12.2,-12.7,36.3,8.2,16.4,1015.2,1086.6,84,62.1,2135.5,47.94,4942.26,2.1,140,1396.6,709
104,북강릉,2011,11.8,-16.2,34.8,7.7,16.1,1015.8,1692.6,94,62.6,2112.1,47.42,4755.59,2.1,140,1291,659.7
104,북강릉,2012,11.8,-15.2,35.6,7.7,16.2,1015.1,1280.3,166.5,60.5,2345.6,52.54,4658.93,2.1,180,1280.1,627.1
104,북강릉,2013,12.6,-14.2,36,8.3,17.2,1014.6,895.9,65,59.9,2490.3,55.91,4864.22,2.1,180,1324.4,639.5
104,북강릉,2014,12.8,-13.2,35.5,8.6,17.1,1015.8,1361.6,106.5,60.3,2308.9,51.83,4663.63,2,180,1297.5,614.8
104,북강릉,2015,13.1,-11.8,36.1,8.8,17.6,1015.6,1017.5,155,59.6,2418.5,55.18,4984.39,1.9,180,1457.3,685.1
104,북강릉,2016,13.1,-15.2,34.9,9.1,17.4,1015.5,1204.2,97.9,67.1,2231.4,49.99,4676.96,1.7,160,1238.5,647.4
104,북강릉,2017,13.1,-10.7,33.9,8.8,17.3,1015.1,1172.4,97.2,62.8,2505.8,56.26,5131.56,1.8,160,1413.3,989.4
104,북강릉,2018,12.7,-15.9,37.1,8.5,16.9,1015.8,1548.1,204.8,61.4,2461.6,55.26,5094.16,1.8,160,1397.3,977.9
104,북강릉,2019,13.6,-7.6,34.5,9.4,17.9,1015,1569.7,252.3,59.7,2458.2,55.18,5053.56,1.7,160,1445.7,1011
104,북강릉,2020,13.1,-11.7,35.2,8.9,17.5,1014.9,1801.7,217,61.7,2422.5,54.27,5063.71,1.7,270,1372.4,960.2
104,북강릉,2021,13.1,-16.9,34.1,8.8,17.5,1015.2,1392.4,145.8,64.8,2409.4,54.09,5172.85,1.5,140,1317.3,923.1
104,북강릉,2022,13.1,-11.4,35.2,8.9,17.5,1015.1,1528.7,105.5,61.9,2456.9,55.15,5293.95,1.4,180,1357.8,950.7
104,북강릉,2023,13.9,-15.2,35.6,9.8,18.2,1015.1,1634.1,242,63.4,2438.7,55.07,5301.27,1.4,180,1398.7,979.7
105,강릉,1911,,-5.6,26.2,,,,94.4,36.5,,,,,,250,,
105,강릉,1912,11.7,-10.2,36.3,7.8,16.7,,1371.9,160.4,67,2352,,,5.2,250,1223.8,
105,강릉,1913,11.7,-15.4,33.9,7.5,16.9,,950.1,76.8,63.3,2606.2,,,5.1,230,1251.6,
105,강릉,1914,13.2,-8.4,37.3,9.3,17.9,,1301,121.3,66.1,2340.4,,,5,230,1154,
105,강릉,1915,12.1,-20.2,36.3,8.2,16.9,,1159,132.8,65.6,2289.3,,,4.8,250,1141,
105,강릉,1916,12.1,-14.8,34,8.2,16.9,,1682.5,210.2,68.2,2273.9,,,4.6,250,1067.8,
105,강릉,1917,,-17,36.4,6.9,16.5,,802.3,93.7,62.1,2702.7,,,5.2,250,1433,
105,강릉,1918,11.3,-13.4,34,7.1,16.4,,1087.5,198.3,65.9,2508.8,,,4.5,250,1305.6,
105,강릉,1919,11.6,-14.3,36.4,7.2,16.9,,1558.9,213.2,69.9,2537.9,,,4.5,250,1347.1,
105,강릉,1920,11.8,-14.6,35.8,7.7,16.7,,1784.7,176.8,75.3,2057.5,,,4,250,1100.6,
105,강릉,1921,11.7,-8.9,36,7.5,16.6,,1487.1,305.5,72.5,2323.9,,,4.2,250,1171.4,
105,강릉,1922,12.3,-13.2,35.6,7.9,17.3,,1142.7,154.6,67.4,2628.4,,,4.3,230,1341.4,
105,강릉,1923,11.7,-16.6,37,7,16.6,,1362.1,115.3,67.8,2375.2,,,4.4,230,1172.6,
105,강릉,1924,11.7,-12,35.7,7,17,,865.1,81.2,67.3,2585.6,,,4.2,250,1167.4,
105,강릉,1925,11.4,-14.3,34.9,6.9,16.4,,1906.8,232.5,70.2,2320.3,,,2.9,230,998.1,
105,강릉,1926,11.4,-13.2,37,6.7,16.6,,1127.1,106.5,66,2419.3,,,3.2,230,1153.1,
105,강릉,1927,11.9,-16.6,36.1,7.1,17.2,1014.6,875.8,69.3,67.9,2560.7,,,2.9,230,1169.7,
105,강릉,1928,11.6,-13.3,35.4,7.7,17,1015.3,1070.3,94.1,70,2380.3,,,2.7,230,1108.7,
105,강릉,1929,12,-13.1,37.4,7.8,17.6,1015.9,963.2,80.7,64.9,2388.8,,,2.7,230,1250.6,
105,강릉,1930,12.4,-11.3,35.5,8.5,17.6,1016.4,1463.1,96.9,67.1,2312.2,,,2.6,250,1048.2,
105,강릉,1931,11.2,-19.1,34.9,7.1,16.4,1016,1501.6,106.1,68.2,2101.6,,,2.4,250,971.5,
105,강릉,1932,11.7,-12.2,36.8,7.8,17.1,1015.5,1022.7,56.2,67,2307,,,2.7,250,1128.4,
105,강릉,1933,11.6,-14.5,35,7.7,16.7,1016.1,1740.6,150.4,67.1,2274.9,,,2.6,250,1052.1,
105,강릉,1934,11.4,-12.9,35.1,7.2,16.9,1015.8,1229.4,83.5,66.1,2338.4,,,2.8,270,1057.1,
105,강릉,1935,12.2,-11.6,36.9,8,17.8,1015.3,1118.2,98.8,64.8,2444.1,,,2.8,250,1174.5,
105,강릉,1936,11.2,-15.8,36.2,6.9,16.8,1015.2,1767.5,297.7,62.1,2544.3,,,2.7,250,1181.8,
105,강릉,1937,12.3,-12.2,37.1,8,17.7,1015.9,1113.9,68.5,63.9,2581.7,,,2.6,250,1140.6,
105,강릉,1938,12.2,-14.1,36.3,8,17.8,1015.1,1103.5,151.3,63.3,2476.3,,,2.7,250,1151.9,
105,강릉,1939,12.5,-12.9,38.5,8,18.2,1015.9,741.1,81,62.8,2675.7,,,2.5,230,1291.7,
105,강릉,1940,12.2,-12.7,36.1,7.4,17.8,,1192.1,114.8,61.7,2587.7,,,2.6,250,1265.9,
105,강릉,1941,11.9,-15.6,34,7.4,17.3,1015.1,1605.4,211,66.7,2347.6,,,2.4,250,1143,
105,강릉,1942,12.7,-13.7,39.4,8.1,17.9,1015,941.2,143.3,59.2,2579.3,,,2.7,250,1380.8,
105,강릉,1943,12.5,-16.3,36.1,8.1,17.4,1016,969.7,150.7,61.6,2571.4,,,2.6,250,1613.5,
105,강릉,1944,12,-11.1,35.2,7.9,16.8,1015.6,1136.1,86.8,61.4,2657.9,,,2.9,230,1575.8,
105,강릉,1945,11.3,-13.2,34.7,7.2,16,1015.4,1315.7,141,64.6,2328.9,,,2.9,230,1397.2,
105,강릉,1946,12.3,-12,35.5,8,16.9,1015.3,798.7,56.5,63.1,2335.7,,,3.6,200,1421.6,
105,강릉,1947,10.5,-14.4,34.8,6.3,15.3,1015.6,1206.4,123,63.9,2335.4,,,3.4,230,1371.3,
105,강릉,1948,12.3,-11.6,33.9,8.1,17,1016.1,1152,167,67.3,2330,,,2.7,230,1420.6,
105,강릉,1949,12.1,-11.8,34.5,8,16.7,1016.1,951.6,145.3,65,2352.5,,,2.8,230,1434.9,
105,강릉,1950,,-12.4,34.8,,,,866,147.7,,1618.2,,,,230,1109.8,
105,강릉,1951,,-8.5,30,,,,348,61.2,,,,,,,350.8,
105,강릉,1952,12,-15.9,36.3,7.9,16.9,,1258.9,105.5,66.2,2449,,,2.8,230,1331.4,
105,강릉,1953,12.4,-11.9,35.7,8.7,17.1,1016.6,1288.7,160.4,65.8,2374.8,,,3.1,230,1411.7,
105,강릉,1954,12.3,-8.7,35.6,8.8,16.5,1016.3,2416.9,287.1,70.5,2035,,,2.7,230,1226.2,
105,강릉,1955,12.8,-14.2,35.6,8.8,17.6,1015.5,1048.4,122,68.4,2440.6,,,2.7,250,1482.1,
105,강릉,1956,11.3,-12.7,35,7.4,15.9,1015.8,1522.1,117,66.8,2415.3,,,2.9,250,1497.1,
105,강릉,1957,11.5,-15.4,32.2,7.8,16.1,1015.7,1388.9,158.4,65.1,2408.3,,,2.8,270,1534.2,
105,강릉,1958,12.2,-14.9,35.7,8.2,16.9,1016.1,1568.4,179.9,67.1,2315.3,,,2.8,250,1530.6,
105,강릉,1959,13.3,-16.3,36.5,9.2,17.8,1015.4,1404.1,165.5,67.3,2358,,,2.6,230,1619.7,
105,강릉,1960,13,-14.4,36.4,9.2,17.6,1015.7,1391.8,102.2,66.1,2324.9,,,2.8,230,1459,
105,강릉,1961,13.6,-12.4,36.5,9.3,18.1,1015.4,1419.5,91.7,67.1,2313.9,55.07,,2.7,230,1429.7,
105,강릉,1962,12.7,-8.7,37,8.4,17.2,1014.8,1184,85.7,66.4,2517,56.78,,2.7,250,1386.8,95.6
105,강릉,1963,11.6,-15.7,33.5,7.6,16.2,1015.1,1118.8,124.1,68.9,2245.7,50.66,,3.1,250,1262,
105,강릉,1964,12,-13.5,35.3,8.3,16.2,1017.1,1692.8,130.5,73.6,2076.1,46.69,,2.4,230,1119.4,
105,강릉,1965,12.2,-14.8,35.1,8,16.9,1014.7,1142,114.4,65,2436.7,63.34,,2.7,230,1445.1,
105,강릉,1966,12.2,-12.1,35,8.2,16.8,1014.6,1504.9,96.4,68.2,2072.1,59.69,,3,250,1379,
105,강릉,1967,12.4,-15.8,36.3,8.5,16.9,1015.7,1223.1,124.2,69.8,2247.2,51.41,10.69,3.1,250,1354.2,
105,강릉,1968,12.2,-13.1,36.1,8,16.8,1015.1,1197.2,137.6,68.8,2298.7,51.7,,3.2,230,1308.2,
105,강릉,1969,12.1,-13.2,35.6,8,16.4,1015.3,1320.4,136.6,69.3,2103.3,47.44,,3.3,230,1241.9,
105,강릉,1970,12.1,-14.7,36.7,8.2,16.6,1016.1,1387.4,267,65.7,2096.2,47.28,,3.1,230,1293.7,
105,강릉,1971,12.3,-10.8,36.1,8.5,16.7,1015.5,1415.2,289.1,63.6,2328,52.51,,3.2,230,1391.6,
105,강릉,1972,12.6,-9.2,36,8.7,17.2,1015,1509.6,206.5,65.2,2107.7,47.4,,2.9,230,1446.2,
105,강릉,1973,12.9,-12.8,37.2,9,17.3,1015.2,1004.5,75.4,62.8,2338.3,52.74,3721.21,3,230,1422.9,633.6
105,강릉,1974,11.6,-12.7,34.4,7.8,16,1015.3,1220.3,110.4,64.2,2182.4,49.21,3453.1,2.8,200,1266.6,621
105,강릉,1975,12.7,-9.6,36.3,9,16.8,1015.4,1714.4,138.6,68.8,2019.1,45.52,2456.69,2.6,230,1158.7,560.1
105,강릉,1976,12.4,-15.3,33.5,8.3,16.8,1015.3,1414.3,110,65.3,2072.3,46.61,2695.62,2.9,200,1320.5,599.4
105,강릉,1977,12.6,-14,37.9,8.6,17.3,1016.1,1112.1,77.2,67,2210.1,49.85,2704.01,2.7,200,1257.3,617.3
105,강릉,1978,13.5,-13.6,37.1,9.4,18.3,1015.1,1684.7,107.6,65.3,2186,49.29,2745.49,2.8,230,1287,682.2
105,강릉,1979,13.6,-10,35,9.4,18.3,1014.9,1189.5,85.9,63.8,1993.8,44.95,2703.94,2.6,230,1292.7,601.3
105,강릉,1980,12.1,-13.6,34.7,8,16.8,1015.3,1317.7,90.6,61.7,1956.4,44,2637.76,2.7,230,1316.6,605.6
105,강릉,1981,12,-15.7,36.4,7.9,16.7,1015.3,1336,169.8,61.2,2209.6,49.82,4750.64,2.6,250,1257.5,663.9
105,강릉,1982,13.1,-11.6,34.7,8.9,17.7,1015.7,1055.3,241.6,63.5,2217.3,50,4274.52,2.4,230,1333.6,729.3
105,강릉,1983,12.6,-11,37.6,8.7,17.2,1015.6,1232.9,84.2,63,2118.1,47.59,4042.43,2.6,230,1231,646
105,강릉,1984,11.9,-13.9,36.7,8.1,16.4,1016.2,1365.8,204.5,63.6,2135.3,47.87,4850.7,2.3,250,1153.9,629.5
105,강릉,1985,12.7,-13.5,36,8.8,17.1,1015.8,1710.4,275.9,62,2015.9,45.29,4680.86,2.4,250,1173.1,652.2
105,강릉,1986,11.6,-15.2,35.8,7.7,16.1,1015.6,1292.4,127.4,62.8,2073.5,46.58,4656.62,2.3,250,1095.9,585.5
105,강릉,1987,13.2,-8.9,36.9,9.2,17.7,1015.6,1397.2,173.5,61.3,2246.4,50.47,4707.7,2.5,250,1249.7,644.6
105,강릉,1988,12.8,-11.8,34.7,8.9,17.3,1015.6,1336.1,132,62.6,2113,47.37,3711.85,2.7,250,1178.6,597.8
105,강릉,1989,13.4,-9.5,36.7,9.6,17.8,1016.2,1864,125.3,67.6,1892.8,42.52,4522.05,2.3,250,1147.8,605.8
105,강릉,1990,13.6,-12.9,35.4,10,17.8,1016.1,1911.1,297.5,65.9,1959,44.01,4127.69,2.3,270,1083.4,577.4
105,강릉,1991,13,-13.3,35.2,9,17.5,1015.8,1482.6,131.2,62.2,2099.5,47.16,4640.2,2.3,270,1193.1,625.7
105,강릉,1992,13.2,-7.6,37.4,9.2,17.5,1015.9,1489.2,91.3,63.5,2073.6,46.49,4344.7,2.3,270,1189.8,635
105,강릉,1993,12.3,-9,31.8,8.4,16.4,1016.1,1555.1,223,68,2019.4,45.36,4428.58,2.3,270,1163.2,616.1
105,강릉,1994,14.1,-9.6,39.3,9.9,18.6,1015.7,1146.7,157.5,63.5,2349.3,52.78,4968.14,2.3,250,1427.1,765.9
105,강릉,1995,13.1,-10,36.5,8.8,17.8,1015.3,962.2,75,61.2,2247.6,50.49,4751.97,2.4,250,1292.5,630.3
105,강릉,1996,12.5,-12,35.7,8.4,17,1016,1282.7,83.4,62.9,2176.5,48.79,4516.73,2.1,230,1236,603.1
105,강릉,1997,13.5,-10.1,36.2,9.3,18,1015.6,1273.9,81.1,62.3,2398.9,53.89,4690.73,2.2,230,1271.5,664.8
105,강릉,1998,14.1,-13.1,34.1,10.1,18.3,1016.3,1845.7,169.2,65.5,2029.3,45.59,4148.09,2.9,230,1056.9,488.9
105,강릉,1999,13.9,-9.6,35,10,18.1,1015.5,1825.5,202.3,58.3,2291.8,51.48,4500.24,3.1,270,1140.5,539.1
105,강릉,2000,13.5,-9.4,36.6,9.3,18.4,1014.8,1109.2,111.8,59.1,2023.7,45.37,3979.1,2.8,230,1155,588.7
105,강릉,2001,13.4,-14.7,36.1,9.4,18.2,1015.1,1117.6,66.8,56.2,2080.3,46.72,4579.96,2.9,250,1247.5,603.7
105,강릉,2002,13.2,-10.3,35.5,9.3,17.4,1014.8,2066.2,870.5,57.2,2119.2,47.58,4696.17,2.8,250,1206.6,565.2
105,강릉,2003,12.7,-13.9,33.6,9.2,16.6,1015.8,2095.4,178,64.2,1800.5,40.43,4501.16,2.6,250,997.4,521
105,강릉,2004,14.1,-15.6,36.2,10.2,18.4,1014.9,1604.3,189.5,54.6,2295.9,51.44,5144.31,3,250,1265.6,653.8
105,강릉,2005,12.9,-12.5,36.5,9.1,17.2,1014.7,1653.4,215,55.2,2310,51.86,5159.22,3,250,1183.6,642.8
105,강릉,2006,13.1,-9.5,35.2,9.5,17.3,1015.3,1852.7,304,59.2,1897,42.59,4626.52,2.8,250,1123.1,537.5
105,강릉,2007,13.9,-6,35.9,10.2,18,1014.9,1441.6,106,61,1849,41.51,4588.51,2.9,250,1069,547.5
105,강릉,2008,14,-10,36.8,10.4,18.1,1015.5,1342.7,183.5,58.2,2138.2,47.9,5028.26,3,250,668.5,380.9
105,강릉,2009,13.4,-9.6,34.1,9.6,17.6,1014.7,1183,132,59.4,2059.3,46.23,4949.92,2.7,250,,
105,강릉,2010,13,-11.5,37.1,9.1,17.3,1015.3,1102.8,78,61.8,1948.4,43.74,4802.36,2.5,250,,
105,강릉,2011,12.6,-13.5,35.2,9,16.8,1015.9,1810.5,121,60.5,1944.7,43.66,4717.15,2.4,270,,
